EXCHANGE%3DNSE
MARKET_OPEN_MINUTE=555
MARKET_CLOSE_MINUTE=930
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN
DATA=
TIMEZONE_OFFSET=330
322,1437,1438.8,1437,1438
323,1437,1438.1,1437,1437.1
324,1437.5,1438,1437,1437
325,1438,1438.5,1437.2,1437.5
326,1438.35,1439.2,1437.5,1438.35
327,1437.1,1438.25,1437.05,1437.2
328,1437,1438.75,1437,1437
329,1437,1438,1437,1437
330,1437.55,1438,1436.95,1436.95
331,1438.45,1438.75,1437.5,1437.5
332,1437.7,1438.75,1437,1437.6
333,1436.2,1438,1436.2,1437.75
334,1436.05,1437.4,1435,1436
335,1435.1,1436.7,1435,1435
336,1435.5,1436.9,1435.1,1435.1
337,1436.15,1437,1435.5,1435.5
338,1436.5,1436.95,1436,1436
339,1437,1437.75,1436.5,1436.5
340,1437,1437.5,1435.8,1436.9
341,1437,1438,1437,1437
342,1436,1437.05,1436,1437
343,1434,1435.8,1433.4,1435.8
344,1435.5,1436,1434,1434.9
345,1436,1436.25,1435,1435.5
346,1436,1436.75,1435,1436
347,1436,1436.7,1435.05,1435.75
348,1434.4,1436,1433.05,1436
349,1434.1,1434.95,1434.1,1434.1
350,1434.2,1434.95,1433.6,1434.1
351,1434.5,1434.5,1432.8,1434.15
352,1433.05,1434.45,1432,1434.45
353,1434.1,1434.1,1432.5,1432.5
354,1434.5,1435.75,1434.05,1434.05
355,1435,1436.25,1434.5,1434.5
356,1434.25,1435.65,1434.25,1435
357,1433,1434.5,1431.7,1434.25
358,1434.5,1434.6,1432.6,1433
359,1434.2,1434.25,1434,1434
360,1434,1434.4,1434,1434.15
361,1434.9,1434.95,1434,1434
362,1434.55,1434.9,1434,1434.9
363,1434.25,1434.6,1434,1434.6
364,1434,1434.55,1434,1434.2
365,1434.8,1436.4,1434,1434
366,1434.05,1435.7,1434,1434.5
367,1435.1,1435.4,1434,1434.05
368,1433.9,1435.2,1433.85,1435.2
369,1433.55,1434.5,1433.3,1433.85
370,1435.35,1435.4,1434.05,1434.5
371,1435.35,1436.5,1435,1435
372,1434,1435.75,1434,1435.5
373,1435,1435.4,1434,1434
374,1436,1436,1435,1435.4
